x-axis,1
second,Volt
-49.739075E-06,-89.298997074E-03
-49.737549E-06,-89.298997074E-03
-49.736023E-06,-89.298997074E-03
-49.734497E-06,-89.298997074E-03
-49.732971E-06,-93.821610091E-03
-49.731445E-06,-95.329147764E-03
-49.729919E-06,-89.298997074E-03
-49.728394E-06,-89.298997074E-03
-49.726868E-06,-89.298997074E-03
-49.725342E-06,-89.298997074E-03
-49.723816E-06,-90.304022189E-03
-49.722290E-06,-96.334172878E-03
-49.720764E-06,-92.816584976E-03
-49.719238E-06,-89.298997074E-03
-49.717712E-06,-89.298997074E-03
-49.716187E-06,-89.298997074E-03
-49.714661E-06,-94.826635206E-03
-49.713135E-06,-94.324122649E-03
-49.711609E-06,-89.298997074E-03
-49.710083E-06,-89.298997074E-03
-49.708557E-06,-95.329147764E-03
-49.707031E-06,-93.821610091E-03
-49.705505E-06,-89.298997074E-03
-49.703979E-06,-89.298997074E-03
-49.702454E-06,-89.298997074E-03
-49.700928E-06,-93.821610091E-03
-49.699402E-06,-97.339197993E-03
-49.697876E-06,-97.339197993E-03
-49.696350E-06,-90.806534747E-03
-49.694824E-06,-89.298997074E-03
-49.693298E-06,-89.298997074E-03
-49.691772E-06,-89.298997074E-03
-49.690247E-06,-89.298997074E-03
-49.688721E-06,-89.298997074E-03
-49.687195E-06,-89.298997074E-03
-49.685669E-06,-89.298997074E-03
-49.684143E-06,-89.298997074E-03
-49.682617E-06,-89.298997074E-03
-49.681091E-06,-85.781409172E-03
-49.679565E-06,-83.268846385E-03
-49.678040E-06,-89.298997074E-03
-49.676514E-06,-89.298997074E-03
-49.674988E-06,-89.298997074E-03
-49.673462E-06,-89.298997074E-03
-49.671936E-06,-89.298997074E-03
-49.670410E-06,-89.298997074E-03
-49.668884E-06,-89.298997074E-03
-49.667358E-06,-89.298997074E-03
-49.665833E-06,-89.298997074E-03
-49.664307E-06,-89.298997074E-03
-49.662781E-06,-89.298997074E-03
-49.661255E-06,-89.298997074E-03
-49.659729E-06,-90.806534747E-03
-49.658203E-06,-96.836685436E-03
-49.656677E-06,-92.314072419E-03
-49.655151E-06,-89.298997074E-03
-49.653625E-06,-89.298997074E-03
-49.652100E-06,-89.298997074E-03
-49.650574E-06,-89.298997074E-03
-49.649048E-06,-85.781409172E-03
-49.647522E-06,-83.268846385E-03
-49.645996E-06,-89.298997074E-03
-49.644470E-06,-89.298997074E-03
-49.642944E-06,-89.298997074E-03
-49.641418E-06,-89.298997074E-03
-49.639893E-06,-89.298997074E-03
-49.638367E-06,-89.298997074E-03
-49.636841E-06,-89.298997074E-03
-49.635315E-06,-89.298997074E-03
-49.633789E-06,-89.298997074E-03
-49.632263E-06,-89.298997074E-03
-49.630737E-06,-89.298997074E-03
-49.629211E-06,-89.298997074E-03
-49.627686E-06,-89.298997074E-03
-49.626160E-06,-89.298997074E-03
-49.624634E-06,-89.298997074E-03
-49.623108E-06,-89.298997074E-03
-49.621582E-06,-89.298997074E-03
-49.620056E-06,-89.298997074E-03
-49.618530E-06,-89.298997074E-03
-49.617004E-06,-89.298997074E-03
-49.615479E-06,-89.298997074E-03
-49.613953E-06,-89.298997074E-03
-49.612427E-06,-89.298997074E-03
-49.610901E-06,-93.821610091E-03
-49.609375E-06,-94.826635206E-03
-49.607849E-06,-89.298997074E-03
-49.606323E-06,-89.298997074E-03
-49.604797E-06,-94.324122649E-03
-49.603271E-06,-97.339197993E-03
-49.601746E-06,-96.334172878E-03
-49.600220E-06,-90.304022189E-03
-49.598694E-06,-94.826635206E-03
-49.597168E-06,-97.339197993E-03
-49.595642E-06,-97.339197993E-03
-49.594116E-06,-97.339197993E-03
-49.592590E-06,-91.811559862E-03
-49.591064E-06,-89.298997074E-03
-49.589539E-06,-89.298997074E-03
-49.588013E-06,-89.298997074E-03
-49.586487E-06,-89.298997074E-03
-49.584961E-06,-85.278896615E-03
-49.583435E-06,-83.771358943E-03
-49.581909E-06,-89.298997074E-03
-49.580383E-06,-89.298997074E-03
-49.578857E-06,-89.298997074E-03
-49.577332E-06,-89.298997074E-03
-49.575806E-06,-89.298997074E-03
-49.574280E-06,-89.298997074E-03
-49.572754E-06,-89.298997074E-03
-49.571228E-06,-92.816584976E-03
-49.569702E-06,-96.334172878E-03
-49.568176E-06,-90.304022189E-03
-49.566650E-06,-89.298997074E-03
-49.565125E-06,-89.298997074E-03
-49.563599E-06,-89.298997074E-03
-49.562073E-06,-89.298997074E-03
-49.560547E-06,-89.298997074E-03
-49.559021E-06,-93.319097534E-03
-49.557495E-06,-95.329147764E-03
-49.555969E-06,-89.298997074E-03
-49.554443E-06,-89.298997074E-03
-49.552917E-06,-89.298997074E-03
-49.551392E-06,-91.811559862E-03
-49.549866E-06,-96.836685436E-03
-49.548340E-06,-90.806534747E-03
-49.546814E-06,-89.298997074E-03
-49.545288E-06,-89.298997074E-03
-49.543762E-06,-89.298997074E-03
-49.542236E-06,-89.298997074E-03
-49.540710E-06,-89.298997074E-03
-49.539185E-06,-89.298997074E-03
-49.537659E-06,-89.298997074E-03
-49.536133E-06,-89.298997074E-03
-49.534607E-06,-89.298997074E-03
-49.533081E-06,-89.298997074E-03
-49.531555E-06,-89.298997074E-03
-49.530029E-06,-89.298997074E-03
-49.528503E-06,-95.329147764E-03
-49.526978E-06,-93.319097534E-03
-49.525452E-06,-89.298997074E-03
-49.523926E-06,-89.298997074E-03
-49.522400E-06,-89.298997074E-03
-49.520874E-06,-89.298997074E-03
-49.519348E-06,-89.298997074E-03
-49.517822E-06,-89.298997074E-03
-49.516296E-06,-89.298997074E-03
-49.514771E-06,-89.298997074E-03
-49.513245E-06,-89.298997074E-03
-49.511719E-06,-90.806534747E-03
-49.510193E-06,-96.836685436E-03
-49.508667E-06,-92.314072419E-03
-49.507141E-06,-89.298997074E-03
-49.505615E-06,-91.309047304E-03
-49.504089E-06,-97.339197993E-03
-49.502563E-06,-91.811559862E-03
-49.501038E-06,-85.781409172E-03
-49.499512E-06,-83.268846385E-03
-49.497986E-06,-89.298997074E-03
-49.496460E-06,-89.298997074E-03
-49.494934E-06,-89.298997074E-03
-49.493408E-06,-89.298997074E-03
-49.491882E-06,-89.801509632E-03
-49.490356E-06,-96.334172878E-03
-49.488831E-06,-92.816584976E-03
-49.487305E-06,-89.298997074E-03
-49.485779E-06,-90.304022189E-03
-49.484253E-06,-96.334172878E-03
-49.482727E-06,-92.314072419E-03
-49.481201E-06,-89.298997074E-03
-49.479675E-06,-89.298997074E-03
-49.478149E-06,-89.298997074E-03
-49.476624E-06,-89.298997074E-03
-49.475098E-06,-93.319097534E-03
-49.473572E-06,-97.339197993E-03
-49.472046E-06,-97.339197993E-03
-49.470520E-06,-91.811559862E-03
-49.468994E-06,-89.298997074E-03
-49.467468E-06,-89.298997074E-03
-49.465942E-06,-89.298997074E-03
-49.464417E-06,-89.298997074E-03
-49.462891E-06,-89.298997074E-03
-49.461365E-06,-89.298997074E-03
-49.459839E-06,-90.304022189E-03
-49.458313E-06,-96.334172878E-03
-49.456787E-06,-92.816584976E-03
-49.455261E-06,-89.298997074E-03
-49.453735E-06,-89.298997074E-03
-49.452209E-06,-89.298997074E-03
-49.450684E-06,-89.298997074E-03
-49.449158E-06,-89.298997074E-03
-49.447632E-06,-89.298997074E-03
-49.446106E-06,-89.298997074E-03
-49.444580E-06,-89.298997074E-03
-49.443054E-06,-93.319097534E-03
-49.441528E-06,-95.831660321E-03
-49.440002E-06,-89.801509632E-03
-49.438477E-06,-89.298997074E-03
-49.436951E-06,-89.298997074E-03
-49.435425E-06,-89.298997074E-03
-49.433899E-06,-89.298997074E-03
-49.432373E-06,-89.298997074E-03
-49.430847E-06,-89.298997074E-03
-49.429321E-06,-89.298997074E-03
-49.427795E-06,-89.298997074E-03
-49.426270E-06,-89.298997074E-03
-49.424744E-06,-89.298997074E-03
-49.423218E-06,-86.283921730E-03
-49.421692E-06,-82.766333828E-03
-49.420166E-06,-88.796484517E-03
-49.418640E-06,-94.826635206E-03
-49.417114E-06,-93.821610091E-03
-49.415588E-06,-89.298997074E-03
-49.414062E-06,-89.298997074E-03
-49.412537E-06,-89.298997074E-03
-49.411011E-06,-89.298997074E-03
-49.409485E-06,-91.811559862E-03
-49.407959E-06,-97.339197993E-03
-49.406433E-06,-91.309047304E-03
-49.404907E-06,-89.298997074E-03
-49.403381E-06,-89.298997074E-03
-49.401855E-06,-89.298997074E-03
-49.400330E-06,-89.298997074E-03
-49.398804E-06,-89.298997074E-03
-49.397278E-06,-86.786434287E-03
-49.395752E-06,-82.263821270E-03
-49.394226E-06,-88.796484517E-03
-49.392700E-06,-89.298997074E-03
-49.391174E-06,-89.298997074E-03
-49.389648E-06,-89.298997074E-03
-49.388123E-06,-89.298997074E-03
-49.386597E-06,-89.298997074E-03
-49.385071E-06,-93.319097534E-03
-49.383545E-06,-95.831660321E-03
-49.382019E-06,-89.801509632E-03
-49.380493E-06,-89.298997074E-03
-49.378967E-06,-89.298997074E-03
-49.377441E-06,-89.298997074E-03
-49.375916E-06,-89.298997074E-03
-49.374390E-06,-89.298997074E-03
-49.372864E-06,-94.324122649E-03
-49.371338E-06,-97.339197993E-03
-49.369812E-06,-97.339197993E-03
-49.368286E-06,-97.339197993E-03
-49.366760E-06,-92.816584976E-03
-49.365234E-06,-89.298997074E-03
-49.363708E-06,-89.298997074E-03
-49.362183E-06,-89.298997074E-03
-49.360657E-06,-89.298997074E-03
-49.359131E-06,-89.298997074E-03
-49.357605E-06,-91.309047304E-03
-49.356079E-06,-97.339197993E-03
-49.354553E-06,-91.811559862E-03
-49.353027E-06,-89.298997074E-03
-49.351501E-06,-89.298997074E-03
-49.349976E-06,-89.298997074E-03
-49.348450E-06,-89.298997074E-03
-49.346924E-06,-89.298997074E-03
-49.345398E-06,-91.811559862E-03
-49.343872E-06,-97.339197993E-03
-49.342346E-06,-97.339197993E-03
-49.340820E-06,-97.339197993E-03
-49.339294E-06,-97.339197993E-03
-49.337769E-06,-97.339197993E-03
-49.336243E-06,-97.339197993E-03
-49.334717E-06,-97.339197993E-03
-49.333191E-06,-94.324122649E-03
-49.331665E-06,-89.298997074E-03
-49.330139E-06,-89.298997074E-03
-49.328613E-06,-89.298997074E-03
-49.327087E-06,-93.319097534E-03
-49.325562E-06,-97.339197993E-03
-49.324036E-06,-97.339197993E-03
-49.322510E-06,-91.811559862E-03
-49.320984E-06,-85.278896615E-03
-49.319458E-06,-83.771358943E-03
-49.317932E-06,-89.298997074E-03
-49.316406E-06,-89.298997074E-03
-49.314880E-06,-89.298997074E-03
-49.313354E-06,-89.298997074E-03
-49.311829E-06,-89.298997074E-03
-49.310303E-06,-89.298997074E-03
-49.308777E-06,-89.298997074E-03
-49.307251E-06,-92.314072419E-03
-49.305725E-06,-96.334172878E-03
-49.304199E-06,-90.304022189E-03
-49.302673E-06,-89.298997074E-03
-49.301147E-06,-92.816584976E-03
-49.299622E-06,-97.339197993E-03
-49.298096E-06,-97.339197993E-03
-49.296570E-06,-97.339197993E-03
-49.295044E-06,-97.339197993E-03
-49.293518E-06,-97.339197993E-03
-49.291992E-06,-97.339197993E-03
-49.290466E-06,-97.339197993E-03
-49.288940E-06,-97.339197993E-03
-49.287415E-06,-97.339197993E-03
-49.285889E-06,-97.339197993E-03
-49.284363E-06,-90.806534747E-03
-49.282837E-06,-94.324122649E-03
-49.281311E-06,-94.826635206E-03
-49.279785E-06,-89.298997074E-03
-49.278259E-06,-89.298997074E-03
-49.276733E-06,-94.826635206E-03
-49.275208E-06,-97.339197993E-03
-49.273682E-06,-96.334172878E-03
-49.272156E-06,-90.304022189E-03
-49.270630E-06,-94.826635206E-03
-49.269104E-06,-97.339197993E-03
-49.267578E-06,-97.339197993E-03
-49.266052E-06,-97.339197993E-03
-49.264526E-06,-97.339197993E-03
-49.263000E-06,-97.339197993E-03
-49.261475E-06,-97.339197993E-03
-49.259949E-06,-97.339197993E-03
-49.258423E-06,-97.339197993E-03
-49.256897E-06,-97.339197993E-03
-49.255371E-06,-97.339197993E-03
-49.253845E-06,-97.339197993E-03
-49.252319E-06,-97.339197993E-03
-49.250793E-06,-97.339197993E-03
-49.249268E-06,-97.339197993E-03
-49.247742E-06,-97.339197993E-03
-49.246216E-06,-97.339197993E-03
-49.244690E-06,-92.314072419E-03
-49.243164E-06,-92.816584976E-03
-49.241638E-06,-96.334172878E-03
-49.240112E-06,-89.801509632E-03
-49.238586E-06,-100.856785895E-03
-49.237061E-06,-101.861811010E-03
-49.235535E-06,-95.831660321E-03
-49.234009E-06,-89.801509632E-03
-49.232483E-06,-89.298997074E-03
-49.230957E-06,-93.821610091E-03
-49.229431E-06,-95.329147764E-03
-49.227905E-06,-90.304022189E-03
-49.226379E-06,-102.364323568E-03
-49.224854E-06,-100.856785895E-03
-49.223328E-06,-97.339197993E-03
-49.221802E-06,-96.836685436E-03
-49.220276E-06,-90.806534747E-03
-49.218750E-06,-94.826635206E-03
-49.217224E-06,-94.324122649E-03
-49.215698E-06,-90.806534747E-03
-49.214172E-06,-96.836685436E-03
-49.212646E-06,-92.314072419E-03
-49.211121E-06,-89.298997074E-03
-49.209595E-06,-89.298997074E-03
-49.208069E-06,-89.298997074E-03
-49.206543E-06,-101.359298453E-03
-49.205017E-06,-101.861811010E-03
-49.203491E-06,-95.329147764E-03
-49.201965E-06,-89.298997074E-03
-49.200439E-06,-89.298997074E-03
-49.198914E-06,-93.821610091E-03
-49.197388E-06,-97.339197993E-03
-49.195862E-06,-97.339197993E-03
-49.194336E-06,-97.339197993E-03
-49.192810E-06,-92.816584976E-03
-49.191284E-06,-92.314072419E-03
-49.189758E-06,-96.836685436E-03
-49.188232E-06,-90.304022189E-03
-49.186707E-06,-94.826635206E-03
-49.185181E-06,-97.339197993E-03
-49.183655E-06,-97.339197993E-03
-49.182129E-06,-97.339197993E-03
-49.180603E-06,-91.811559862E-03
-49.179077E-06,-93.319097534E-03
-49.177551E-06,-95.831660321E-03
-49.176025E-06,-89.801509632E-03
-49.174500E-06,-95.831660321E-03
-49.172974E-06,-97.339197993E-03
-49.171448E-06,-97.339197993E-03
-49.169922E-06,-97.339197993E-03
-49.168396E-06,-91.309047304E-03
-49.166870E-06,-89.298997074E-03
-49.165344E-06,-92.314072419E-03
-49.163818E-06,-97.339197993E-03
-49.162292E-06,-97.339197993E-03
-49.160767E-06,-92.816584976E-03
-49.159241E-06,-92.816584976E-03
-49.157715E-06,-97.339197993E-03
-49.156189E-06,-97.339197993E-03
-49.154663E-06,-97.339197993E-03
-49.153137E-06,-94.324122649E-03
-49.151611E-06,-89.298997074E-03
-49.150085E-06,-89.298997074E-03
-49.148560E-06,-95.329147764E-03
-49.147034E-06,-93.821610091E-03
-49.145508E-06,-91.309047304E-03
-49.143982E-06,-97.339197993E-03
-49.142456E-06,-97.339197993E-03
-49.140930E-06,-97.339197993E-03
-49.139404E-06,-97.339197993E-03
-49.137878E-06,-97.339197993E-03
-49.136353E-06,-90.806534747E-03
-49.134827E-06,-94.324122649E-03
-49.133301E-06,-94.826635206E-03
-49.131775E-06,-90.304022189E-03
-49.130249E-06,-96.836685436E-03
-49.128723E-06,-97.339197993E-03
-49.127197E-06,-94.324122649E-03
-49.125671E-06,-90.806534747E-03
-49.124146E-06,-96.836685436E-03
-49.122620E-06,-91.811559862E-03
-49.121094E-06,-93.319097534E-03
-49.119568E-06,-97.339197993E-03
-49.118042E-06,-97.339197993E-03
-49.116516E-06,-91.811559862E-03
-49.114990E-06,-93.821610091E-03
-49.113464E-06,-97.339197993E-03
-49.111938E-06,-97.339197993E-03
-49.110413E-06,-91.309047304E-03
-49.108887E-06,-93.821610091E-03
-49.107361E-06,-97.339197993E-03
-49.105835E-06,-97.339197993E-03
-49.104309E-06,-97.339197993E-03
-49.102783E-06,-97.339197993E-03
-49.101257E-06,-97.339197993E-03
-49.099731E-06,-97.339197993E-03
-49.098206E-06,-97.339197993E-03
-49.096680E-06,-92.314072419E-03
-49.095154E-06,-92.816584976E-03
-49.093628E-06,-97.339197993E-03
-49.092102E-06,-97.339197993E-03
-49.090576E-06,-97.339197993E-03
-49.089050E-06,-97.339197993E-03
-49.087524E-06,-95.831660321E-03
-49.085999E-06,-89.298997074E-03
-49.084473E-06,-89.298997074E-03
-49.082947E-06,-93.821610091E-03
-49.081421E-06,-97.339197993E-03
-49.079895E-06,-97.339197993E-03
-49.078369E-06,-97.339197993E-03
-49.076843E-06,-97.339197993E-03
-49.075317E-06,-97.339197993E-03
-49.073792E-06,-96.836685436E-03
-49.072266E-06,-90.806534747E-03
-49.070740E-06,-94.826635206E-03
-49.069214E-06,-97.339197993E-03
-49.067688E-06,-97.339197993E-03
-49.066162E-06,-97.339197993E-03
-49.064636E-06,-97.339197993E-03
-49.063110E-06,-97.339197993E-03
-49.061584E-06,-95.831660321E-03
-49.060059E-06,-89.801509632E-03
-49.058533E-06,-95.329147764E-03
-49.057007E-06,-97.339197993E-03
-49.055481E-06,-95.329147764E-03
-49.053955E-06,-89.801509632E-03
-49.052429E-06,-95.831660321E-03
-49.050903E-06,-97.339197993E-03
-49.049377E-06,-95.329147764E-03
-49.047852E-06,-90.304022189E-03
-49.046326E-06,-96.334172878E-03
-49.044800E-06,-97.339197993E-03
-49.043274E-06,-97.339197993E-03
-49.041748E-06,-97.339197993E-03
-49.040222E-06,-97.339197993E-03
-49.038696E-06,-92.314072419E-03
-49.037170E-06,-92.816584976E-03
-49.035645E-06,-97.339197993E-03
-49.034119E-06,-97.339197993E-03
-49.032593E-06,-91.811559862E-03
-49.031067E-06,-89.298997074E-03
-49.029541E-06,-91.309047304E-03
-49.028015E-06,-97.339197993E-03
-49.026489E-06,-91.309047304E-03
-49.024963E-06,-93.821610091E-03
-49.023437E-06,-97.339197993E-03
-49.021912E-06,-97.339197993E-03
-49.020386E-06,-91.309047304E-03
-49.018860E-06,-94.324122649E-03
-49.017334E-06,-94.826635206E-03
-49.015808E-06,-89.298997074E-03
-49.014282E-06,-89.298997074E-03
-49.012756E-06,-89.298997074E-03
-49.011230E-06,-92.816584976E-03
-49.009705E-06,-97.339197993E-03
-49.008179E-06,-97.339197993E-03
-49.006653E-06,-97.339197993E-03
-49.005127E-06,-94.324122649E-03
-49.003601E-06,-91.309047304E-03
-49.002075E-06,-97.339197993E-03
-49.000549E-06,-97.339197993E-03
-48.999023E-06,-97.339197993E-03
-48.997498E-06,-97.339197993E-03
-48.995972E-06,-97.339197993E-03
-48.994446E-06,-97.339197993E-03
-48.992920E-06,-97.339197993E-03
-48.991394E-06,-97.339197993E-03
-48.989868E-06,-97.339197993E-03
-48.988342E-06,-97.339197993E-03
-48.986816E-06,-97.339197993E-03
-48.985291E-06,-97.339197993E-03
-48.983765E-06,-97.339197993E-03
-48.982239E-06,-97.339197993E-03
-48.980713E-06,-97.339197993E-03
-48.979187E-06,-97.339197993E-03
-48.977661E-06,-97.339197993E-03
-48.976135E-06,-97.339197993E-03
-48.974609E-06,-103.369348682E-03
-48.973083E-06,-101.861811010E-03
-48.971558E-06,-97.339197993E-03
-48.970032E-06,-97.339197993E-03
-48.968506E-06,-91.811559862E-03
-48.966980E-06,-93.821610091E-03
-48.965454E-06,-97.339197993E-03
-48.963928E-06,-97.339197993E-03
-48.962402E-06,-97.339197993E-03
-48.960876E-06,-97.339197993E-03
-48.959351E-06,-97.339197993E-03
-48.957825E-06,-97.339197993E-03
-48.956299E-06,-97.339197993E-03
-48.954773E-06,-97.339197993E-03
-48.953247E-06,-97.339197993E-03
-48.951721E-06,-97.339197993E-03
-48.950195E-06,-97.339197993E-03
-48.948669E-06,-102.866836125E-03
-48.947144E-06,-102.364323568E-03
-48.945618E-06,-97.339197993E-03
-48.944092E-06,-97.339197993E-03
-48.942566E-06,-97.339197993E-03
-48.941040E-06,-97.339197993E-03
-48.939514E-06,-97.339197993E-03
-48.937988E-06,-97.339197993E-03
-48.936462E-06,-97.339197993E-03
-48.934937E-06,-97.339197993E-03
-48.933411E-06,-97.339197993E-03
-48.931885E-06,-97.339197993E-03
-48.930359E-06,-97.339197993E-03
-48.928833E-06,-97.339197993E-03
-48.927307E-06,-97.339197993E-03
-48.925781E-06,-97.339197993E-03
-48.924255E-06,-97.339197993E-03
-48.922729E-06,-97.339197993E-03
-48.921204E-06,-94.324122649E-03
-48.919678E-06,-89.298997074E-03
-48.918152E-06,-89.298997074E-03
-48.916626E-06,-100.354273338E-03
-48.915100E-06,-101.861811010E-03
-48.913574E-06,-97.339197993E-03
-48.912048E-06,-97.339197993E-03
-48.910522E-06,-97.339197993E-03
-48.908997E-06,-97.339197993E-03
-48.907471E-06,-97.339197993E-03
-48.905945E-06,-97.339197993E-03
-48.904419E-06,-97.339197993E-03
-48.902893E-06,-93.319097534E-03
-48.901367E-06,-92.314072419E-03
-48.899841E-06,-97.339197993E-03
-48.898315E-06,-97.339197993E-03
-48.896790E-06,-87.791459402E-03
-48.895264E-06,-84.273871500E-03
-48.893738E-06,-90.806534747E-03
-48.892212E-06,-96.836685436E-03
-48.890686E-06,-97.339197993E-03
-48.889160E-06,-97.339197993E-03
-48.887634E-06,-96.334172878E-03
-48.886108E-06,-89.801509632E-03
-48.884583E-06,-95.329147764E-03
-48.883057E-06,-93.821610091E-03
-48.881531E-06,-91.309047304E-03
-48.880005E-06,-97.339197993E-03
